customer_id,customer_name,gender,past_3_years_bike_related_purchases,dob,age,age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,customer_title,state
298,Araceli,Male,69,20682,64.20681714,70,Engineer I,Manufacturing,High Net Worth,N,No,9,Platinum Customer,VIC
299,Marilou,Female,80,20713,64.12188563,70,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,Almost Lost Customer,NSW
300,America,Male,88,20628,64.35476234,70,Clinical Specialist,Health,Mass Customer,N,No,9,Evasive Customer,VIC
301,Erich,Female,54,29504,40.03695412,50,Developer IV,Manufacturing,High Net Worth,N,No,19,Lost Customer,NSW
303,Neoma,Female,59,27256,46.19585823,50,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,Late Bloomer,NSW
304,Sid,Male,36,25289,51.58489933,60,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,Losing Customer,NSW
305,Stella,Female,1,27105,46.60955686,50,Financial Analyst,Financial Services,Mass Customer,N,No,11,Potential Customer,NSW
306,Ha,Male,19,26878,47.23147467,50,Registered Nurse,Health,High Net Worth,N,No,18,Lost Customer,VIC
307,Chantel,Male,55,30912,36.17941988,40,Clinical Specialist,Health,Affluent Customer,N,Yes,12,Very Loyal,VIC
308,Torri,Male,2,30384,37.62599522,40,Database Administrator I,IT,High Net Worth,N,No,4,Potential Customer,VIC
309,Michelina,Female,53,27304,46.06435138,50,Clinical Specialist,Health,Mass Customer,N,Yes,21,Becoming Loyal,VIC
310,Verlene,Female,0,31091,35.68900892,40,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,Very Loyal,NSW
311,Lois,Female,86,21048,63.20407741,70,Internal Auditor,Health,High Net Worth,N,No,12,Losing Customer,NSW
312,Miguelina,Male,44,21261,62.62051577,70,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,Very Loyal,NSW
313,Evelina,Male,70,32133,32.8342144,40,Operator,Manufacturing,Mass Customer,N,Yes,13,Potential Customer,VIC
314,Ranae,Female,27,22883,58.17668015,60,Marketing Assistant,Retail,High Net Worth,N,Yes,5,Recent Customer,VIC
315,Carolann,Female,67,21291,62.53832399,70,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,Recent Customer,VIC
316,Jeannette,Female,72,27912,44.39859796,50,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,Becoming Loyal,VIC
317,Lenita,Female,26,27070,46.70544727,50,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,High Risk Customer,NSW
318,Valentina,Female,21,25342,51.43969385,60,Programmer III,Retail,Affluent Customer,N,Yes,18,Very Loyal,NSW
320,Latoyia,Male,19,35470,23.69174864,30,Registered Nurse,Health,Mass Customer,N,No,4,Platinum Customer,QLD
322,Keitha,Female,19,28194,43.62599522,50,Research Associate,Financial Services,Mass Customer,N,Yes,11,Platinum Customer,QLD
323,Flora,Female,54,26819,47.39311851,50,Senior Developer,Health,Mass Customer,N,Yes,7,Potential Customer,QLD
324,Azucena,Male,97,31629,34.21503632,40,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,Late Bloomer,NSW
325,Kathi,Female,98,26202,49.08352947,50,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,Almost Lost Customer,QLD
326,Andrea,Female,74,29267,40.68626919,50,Help Desk Operator,Financial Services,Mass Customer,N,No,6,Lost Customer,NSW
327,Shawna,Female,10,25043,52.25887193,60,Design Engineer,Health,Mass Customer,N,No,12,Becoming Loyal,QLD
328,Jennell,Female,87,33339,29.53010481,30,Senior Developer,Manufacturing,Mass Customer,N,No,12,Very Loyal,VIC
329,Birgit,Male,25,31006,35.92188563,40,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,Potential Customer,VIC
330,Gerry,Male,78,21704,61.40681714,70,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,Almost Lost Customer,NSW
331,Annalisa,Male,87,36061,22.07257056,30,Desktop Support Technician,Health,Mass Customer,N,Yes,3,Losing Customer,NSW
332,Eilene,Female,23,28721,42.1821596,50,Registered Nurse,Health,High Net Worth,N,No,14,Lost Customer,QLD
333,Kathey,Female,25,23913,55.35476234,60,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,Potential Customer,QLD
334,Fanny,Female,71,36300,21.41777604,30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,High Risk Customer,VIC
337,Leanne,Female,67,29136,41.0451733,50,Statistician IV,Argiculture,High Net Worth,N,Yes,12,Potential Customer,VIC
339,Traci,Female,56,29231,40.78489933,50,Human Resources Manager,Health,Mass Customer,N,No,12,High Risk Customer,NSW
341,Jennette,Male,10,27997,44.16572125,50,GIS Technical Architect,Financial Services,Mass Customer,N,No,5,Lost Customer,NSW
342,Levi,Male,40,31916,33.42873495,40,Programmer IV,Health,High Net Worth,N,No,2,Evasive Customer,NSW
343,Jackson,Female,76,21046,63.20955686,70,Recruiter,Property,Affluent Customer,N,No,13,Almost Lost Customer,NSW
345,Fabiola,Female,74,32542,31.71366645,40,Senior Sales Associate,Health,High Net Worth,N,Yes,17,Potential Customer,NSW
346,Wan,Male,68,29660,39.60955686,40,Financial Analyst,Financial Services,Mass Customer,N,No,3,Platinum Customer,NSW
347,Franklin,Male,50,23899,55.39311851,60,Marketing Manager,Financial Services,Mass Customer,N,No,9,Losing Customer,NSW
348,Delcie,Male,20,29526,39.97668015,40,Assistant Professor,Retail,Mass Customer,N,Yes,9,Almost Lost Customer,NSW
349,Yolonda,Female,35,29691,39.52462536,40,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,Evasive Customer,VIC
350,Kraig,Female,47,28468,42.87531029,50,Clinical Specialist,Health,Mass Customer,N,Yes,9,Becoming Loyal,VIC
351,Joanna,Male,69,36292,21.43969385,30,Pharmacist,Health,Mass Customer,N,Yes,2,Recent Customer,VIC
352,Luetta,Male,12,29044,41.2972281,50,Sales Representative,Retail,Mass Customer,N,No,4,Potential Customer,QLD
354,Nana,Female,87,29551,39.908187,40,Legal Assistant,Property,Mass Customer,N,No,9,Losing Customer,NSW
355,Elidia,Female,97,29007,41.39859796,50,Database Administrator II,Retail,Mass Customer,N,Yes,3,High Risk Customer,NSW
356,Lien,Female,10,27483,45.57394042,50,Librarian,Entertainment,High Net Worth,N,No,5,High Risk Customer,QLD
359,Meaghan,Female,2,21517,61.9191459,70,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6,Very Loyal,NSW
360,Dominica,Female,64,20547,64.57668015,70,Staff Scientist,Property,Mass Customer,N,Yes,19,Becoming Loyal,NSW
361,Cami,Female,59,36246,21.56572125,30,Software Engineer IV,Health,Mass Customer,N,Yes,2,Almost Lost Customer,NSW
362,Caroline,Female,47,27350,45.93832399,50,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18,Evasive Customer,NSW
363,Joyce,Female,82,32206,32.6342144,40,Project Manager,Retail,Mass Customer,N,Yes,7,Very Loyal,NSW
364,Kyung,Female,96,28033,44.06709111,50,Database Administrator III,Financial Services,Affluent Customer,N,No,11,Very Loyal,QLD
365,Ranee,Female,98,27938,44.32736508,50,VP Quality Control,Property,High Net Worth,N,No,15,Losing Customer,QLD
366,Jong,Female,7,19732,66.80955686,70,Librarian,Entertainment,High Net Worth,N,No,19,Almost Lost Customer,NSW
367,Benton,Female,93,31095,35.67805001,40,Programmer II,Manufacturing,Mass Customer,N,Yes,12,Potential Customer,NSW
369,Margrett,Male,19,33474,29.16024179,30,Actuary,Financial Services,Mass Customer,N,Yes,9,Almost Lost Customer,VIC
371,Livia,Male,7,19911,66.3191459,70,Systems Administrator III,Financial Services,Mass Customer,N,No,7,Becoming Loyal,VIC
372,Edna,Female,19,32002,33.19311851,40,Graphic Designer,Property,Affluent Customer,N,Yes,4,Recent Customer,VIC
373,Denise,Female,95,36764,20.14654316,30,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1,Lost Customer,VIC
374,Rolf,Male,81,33625,28.74654316,30,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8,Very Loyal,VIC
375,Enedina,Male,13,27995,44.1712007,50,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7,Evasive Customer,NSW
376,Brandon,Female,60,24404,54.00955686,60,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,Late Bloomer,VIC
377,Afton,Male,65,36299,21.42051577,30,Staff Scientist,Argiculture,Mass Customer,N,No,1,Platinum Customer,NSW
378,Cecile,Female,98,27153,46.47805001,50,Senior Developer,Retail,Mass Customer,N,No,17,Almost Lost Customer,NSW
380,Dusty,Female,66,20590,64.45887193,70,Structural Engineer,Property,Mass Customer,N,No,17,Recent Customer,QLD
382,Nichelle,Male,68,31273,35.19037878,40,Research Nurse,Health,Mass Customer,N,Yes,7,Potential Customer,NSW
385,Leeanna,Male,69,24448,53.88900892,60,Project Manager,Health,High Net Worth,N,No,9,Late Bloomer,NSW
386,Perry,Female,63,33173,29.98489933,30,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5,High Risk Customer,NSW
387,Solange,Male,34,28175,43.67805001,50,Administrative Officer,Financial Services,Mass Customer,N,No,22,Late Bloomer,NSW
389,Jamey,Female,97,27511,45.4972281,50,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17,Almost Lost Customer,NSW
390,Jani,Male,83,35759,22.89996782,30,Programmer Analyst II,Health,Affluent Customer,N,No,3,High Risk Customer,NSW
392,Ted,Male,38,28655,42.36298152,50,Safety Technician I,Property,Mass Customer,N,No,13,Almost Lost Customer,VIC
393,Grace,Male,35,20128,65.72462536,70,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,Lost Customer,NSW
394,Idalia,Female,70,28282,43.38489933,50,Legal Assistant,Health,High Net Worth,N,Yes,16,Late Bloomer,NSW
395,Gerri,Male,28,28091,43.908187,50,Data Coordiator,Retail,High Net Worth,N,Yes,9,Potential Customer,VIC
396,Mervin,Female,98,24497,53.75476234,60,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,Potential Customer,NSW
397,Nobuko,Female,86,29831,39.14106371,40,Paralegal,Financial Services,Affluent Customer,N,Yes,5,High Risk Customer,QLD
399,Kizzy,Male,26,27959,44.26983084,50,Engineer III,Manufacturing,Affluent Customer,N,Yes,16,Losing Customer,QLD
400,Nelda,Female,86,22785,58.4451733,60,Financial Analyst,Financial Services,Mass Customer,N,No,5,Evasive Customer,VIC
401,Odessa,Female,56,31757,33.86435138,40,Assistant Professor,Retail,Mass Customer,N,No,15,Potential Customer,NSW
402,Armida,Male,9,28279,43.39311851,50,Desktop Support Technician,Retail,Affluent Customer,N,No,22,Losing Customer,NSW
404,Yang,Male,92,35050,24.84243358,30,Geologist I,Financial Services,Affluent Customer,N,Yes,4,Recent Customer,NSW
406,Luciana,Female,58,31944,33.35202262,40,Financial Analyst,Financial Services,High Net Worth,N,No,12,Almost Lost Customer,NSW
408,Joaquin,Male,79,33481,29.14106371,30,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,Potential Customer,VIC
409,Madalyn,Female,84,28513,42.75202262,50,Executive Secretary,Health,Mass Customer,N,Yes,13,Becoming Loyal,NSW
411,Annika,Female,84,28215,43.56846097,50,Director of Sales,Financial Services,High Net Worth,N,No,12,Evasive Customer,NSW
414,Deanna,Male,12,27957,44.27531029,50,Social Worker,Health,High Net Worth,N,No,10,High Risk Customer,NSW
415,Lynn,Female,20,20240,65.41777604,70,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,Lost Customer,NSW
417,Horacio,Female,37,25981,49.68900892,50,Biostatistician IV,Argiculture,Mass Customer,N,No,15,Losing Customer,VIC
419,Silvana,Female,34,29612,39.74106371,40,VP Marketing,Manufacturing,Affluent Customer,N,No,17,Very Loyal,QLD
420,Casimira,Male,93,21371,62.3191459,70,Help Desk Operator,Entertainment,High Net Worth,N,No,7,Losing Customer,VIC
421,Milagros,Female,26,36238,21.58763905,30,Sales Representative,Retail,Mass Customer,N,Yes,2,Losing Customer,NSW
424,Vaughn,Male,77,28515,42.74654316,50,Research Nurse,Health,High Net Worth,N,No,9,Losing Customer,VIC
425,Cornelia,Female,60,19682,66.94654316,70,Sales Representative,Retail,Mass Customer,N,Yes,20,Potential Customer,NSW
426,Maryanna,Female,10,26452,48.39859796,50,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8,Late Bloomer,VIC
427,Ines,Male,77,35418,23.8342144,30,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,Evasive Customer,NSW
428,Bill,Female,0,28248,43.47805001,50,Structural Engineer,Health,High Net Worth,N,Yes,14,Losing Customer,NSW
429,Ilda,Female,7,28701,42.23695412,50,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,Recent Customer,NSW
430,Norene,Female,46,26780,47.49996782,50,Paralegal,Financial Services,High Net Worth,N,Yes,11,Losing Customer,QLD
431,Sheron,Male,8,20540,64.59585823,70,Research Nurse,Health,Affluent Customer,N,Yes,18,Lost Customer,QLD
432,Stefany,Male,83,32916,30.68900892,40,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,Recent Customer,NSW
433,Cathleen,Male,94,23448,56.62873495,60,Statistician II,Property,Affluent Customer,N,No,15,Very Loyal,VIC
435,Loriann,Male,5,36517,20.82325549,30,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1,Evasive Customer,NSW
436,Jonathon,Male,75,21178,62.84791303,70,Internal Auditor,IT,Mass Customer,N,No,18,Almost Lost Customer,NSW
437,Genie,Male,24,27986,44.19585823,50,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17,Losing Customer,VIC
438,Arletha,Male,25,32737,31.17941988,40,Internal Auditor,Property,High Net Worth,N,Yes,13,Late Bloomer,VIC
440,Elza,Female,46,28475,42.85613221,50,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10,Very Loyal,NSW
441,Alaina,Female,74,27096,46.6342144,50,Analyst Programmer,IT,Mass Customer,N,No,11,Almost Lost Customer,NSW
444,Pamula,Female,32,24527,53.67257056,60,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8,Losing Customer,NSW
445,Maricela,Male,91,30999,35.94106371,40,Executive Secretary,Financial Services,Mass Customer,N,No,5,Recent Customer,VIC
446,Audry,Female,73,28673,42.31366645,50,Tax Accountant,IT,Affluent Customer,N,Yes,4,Late Bloomer,NSW
447,Kyla,Female,98,37201,18.94928289,20,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1,Becoming Loyal,NSW
448,Shyla,Female,34,34815,25.48626919,30,Software Engineer III,IT,High Net Worth,N,No,3,Evasive Customer,NSW
449,Terrance,Female,74,27296,46.08626919,50,VP Product Management,Manufacturing,High Net Worth,N,Yes,6,Almost Lost Customer,NSW
450,Yee,Female,5,27486,45.56572125,50,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18,High Risk Customer,NSW
452,Houston,Female,22,21773,61.21777604,70,Account Coordinator,Property,Mass Customer,N,Yes,5,Late Bloomer,VIC
455,Ladawn,Male,97,33544,28.96846097,30,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5,Almost Lost Customer,NSW
456,Marylouise,Male,47,27728,44.90270755,50,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17,Evasive Customer,NSW
457,Rex,Female,70,29569,39.85887193,40,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17,Evasive Customer,NSW
458,Rosetta,Male,57,25314,51.51640618,60,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18,Late Bloomer,VIC
459,Billye,Female,88,31628,34.21777604,40,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13,Late Bloomer,QLD
460,Brittaney,Female,0,31435,34.74654316,40,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16,High Risk Customer,VIC
461,Nannie,Female,19,29137,41.04243358,50,Social Worker,Health,Mass Customer,N,Yes,14,Recent Customer,NSW
463,Emmy,Female,9,22735,58.5821596,60,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20,Losing Customer,NSW
465,Giselle,Female,54,27846,44.57941988,50,Developer III,Financial Services,Affluent Customer,N,Yes,14,Very Loyal,NSW
467,Pam,Male,51,19726,66.82599522,70,Human Resources Assistant I,Property,Affluent Customer,N,No,15,Almost Lost Customer,NSW
468,Julius,Female,11,27048,46.76572125,50,Software Test Engineer I,Property,High Net Worth,N,Yes,8,Almost Lost Customer,VIC
469,Krystina,Male,91,35188,24.46435138,30,Actuary,Financial Services,High Net Worth,N,Yes,3,Almost Lost Customer,NSW
470,Raisa,Male,22,37244,18.83147467,20,Internal Auditor,Retail,Mass Customer,N,No,1,Becoming Loyal,NSW
471,Carmelo,Female,82,20455,64.82873495,70,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,Losing Customer,VIC
472,Kera,Female,38,33193,29.93010481,30,Internal Auditor,Financial Services,Mass Customer,N,Yes,8,High Risk Customer,NSW
473,Xavier,Male,2,28197,43.61777604,50,Junior Executive,Health,Mass Customer,N,Yes,20,Almost Lost Customer,VIC
474,Florance,Female,86,30331,37.7712007,40,Geologist IV,Entertainment,Affluent Customer,N,No,18,Lost Customer,NSW
475,Albertha,Male,0,35383,23.93010481,30,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1,Potential Customer,VIC
477,Andra,Female,32,22246,59.92188563,60,Media Manager II,Financial Services,High Net Worth,N,Yes,13,Potential Customer,NSW
481,Winford,Female,68,32975,30.52736508,40,Programmer IV,Argiculture,Mass Customer,N,No,8,Recent Customer,NSW
483,Bonny,Male,35,26786,47.48352947,50,Sales Representative,Retail,Affluent Customer,N,No,9,Potential Customer,VIC
484,Codi,Male,64,27143,46.50544727,50,Programmer IV,Manufacturing,Mass Customer,N,No,22,Late Bloomer,NSW
485,Trinidad,Female,23,27341,45.96298152,50,Statistician III,Manufacturing,High Net Worth,N,No,20,Becoming Loyal,NSW
486,Viva,Female,0,20453,64.8342144,70,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15,Evasive Customer,VIC
487,Manual,Female,70,29117,41.0972281,50,Food Chemist,Health,Mass Customer,N,No,10,Lost Customer,VIC
488,Brendon,Female,24,29413,40.28626919,50,Help Desk Operator,Property,Mass Customer,N,Yes,10,Potential Customer,VIC
489,Nathalie,Female,18,26084,49.40681714,50,Senior Editor,Retail,Mass Customer,N,Yes,4,Evasive Customer,VIC
490,Zelda,Female,44,33770,28.34928289,30,Environmental Tech,Argiculture,Mass Customer,N,No,6,Late Bloomer,VIC
491,Sadie,Male,45,27810,44.67805001,50,Speech Pathologist,Property,Affluent Customer,N,Yes,19,High Risk Customer,VIC
492,Vinnie,Male,54,27878,44.49174864,50,Environmental Tech,Financial Services,Mass Customer,N,No,21,Evasive Customer,VIC
493,Frederick,Female,83,22172,60.12462536,70,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5,Almost Lost Customer,QLD
494,Trish,Male,33,27547,45.39859796,50,Design Engineer,Manufacturing,Mass Customer,N,No,9,Lost Customer,NSW
495,Masako,Male,91,21602,61.68626919,70,VP Accounting,Financial Services,Mass Customer,N,Yes,6,Almost Lost Customer,VIC
496,Ferne,Female,25,27787,44.74106371,50,Engineer II,Financial Services,Affluent Customer,N,Yes,11,High Risk Customer,NSW
498,Elna,Female,58,28610,42.48626919,50,VP Sales,Manufacturing,High Net Worth,N,Yes,10,Very Loyal,NSW
499,Aaron,Male,39,22355,59.62325549,60,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19,Losing Customer,VIC
500,Gerard,Male,19,33705,28.52736508,30,Recruiting Manager,Retail,Affluent Customer,N,Yes,10,Recent Customer,VIC
502,Wes,Female,39,25926,49.83969385,50,Teacher,Manufacturing,Mass Customer,N,No,18,Evasive Customer,QLD
503,Josette,Male,87,32708,31.25887193,40,Dental Hygienist,Health,Affluent Customer,N,Yes,10,High Risk Customer,NSW
504,Guadalupe,Male,93,34814,25.48900892,30,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7,Almost Lost Customer,VIC
506,Jeremiah,Female,43,31092,35.68626919,40,Health Coach II,Retail,Mass Customer,N,No,21,Late Bloomer,VIC
508,Roxy,Female,94,25951,49.7712007,50,Project Manager,Property,Mass Customer,N,Yes,11,Almost Lost Customer,NSW
